node_id,signature,class_dot,method_name,descriptor,external,degree,katz,closeness,harmonic
Lc/d; <init> (La/i; Ljava/lang/String; Lv3/a;)V,Lc/d; <init> (La/i; Ljava/lang/String; Lv3/a;)V,,,(La/i; Ljava/lang/String; Lv3/a;)V,False,0.00012254901960784314,0.007815532482794825,6.127450980392157e-05,6.127450980392157e-05
La/k; <init> (I Ljava/lang/Object;)V,La/k; <init> (I Ljava/lang/Object;)V,,,(I Ljava/lang/Object;)V,False,0.0006740196078431372,0.007872242879208366,6.127450980392157e-05,6.127450980392157e-05
La/k; run ()V,La/k; run ()V,,,()V,False,0.0020220588235294115,0.007815537548467396,0.009866584092450819,0.013627777226257907
Landroid/view/Menu; clear ()V,Landroid/view/Menu; clear ()V,,,()V,True,6.127450980392157e-05,0.007815532482794825,0.0,0.0
Lcom/google/android/material/bottomsheet/BottomSheetBehavior; D (I)V,Lcom/google/android/material/bottomsheet/BottomSheetBehavior; D (I)V,,,(I)V,False,0.000857843137254902,0.007853310629285445,0.00240125035521455,0.002713439542483661
Ln0/a; a (J)F,Ln0/a; a (J)F,,,(J)F,False,0.0001838235294117647,0.00782183476683401,6.127450980392157e-05,6.127450980392157e-05
Ln0/g; f ()Z,Ln0/g; f ()Z,,,()Z,False,0.0006127450980392157,0.007821834758664301,0.0004901960784313725,0.0004901960784313725
Li/o; v ()V,Li/o; v ()V,,,()V,False,0.0006740196078431372,0.0078724204718578,0.00029195501730103804,0.00030637254901960784
Landroid/view/MotionEvent; obtain (J J I F F I)Landroid/view/MotionEvent;,Landroid/view/MotionEvent; obtain (J J I F F I)Landroid/view/MotionEvent;,,,(J J I F F I)Landroid/view/MotionEvent;,True,0.0004901960784313725,0.007859628110342342,0.0,0.0
Landroid/text/TextUtils; equals (Ljava/lang/CharSequence; Ljava/lang/CharSequence;)Z,Landroid/text/TextUtils; equals (Ljava/lang/CharSequence; Ljava/lang/CharSequence;)Z,,,(Ljava/lang/CharSequence; Ljava/lang/CharSequence;)Z,True,0.0007352941176470588,0.007884817036911896,0.0,0.0
Lg/b; a (Z)V,Lg/b; a (Z)V,,,(Z)V,False,6.127450980392157e-05,0.007815532482794825,0.0,0.0
Lf/q0; h1 ()Landroid/view/Menu;,Lf/q0; h1 ()Landroid/view/Menu;,,,()Landroid/view/Menu;,False,0.00030637254901960784,0.007821824615064598,0.0015770364808438942,0.0021833119802951123
Landroid/os/SystemClock; uptimeMillis ()J,Landroid/os/SystemClock; uptimeMillis ()J,,,()J,True,0.0006740196078431372,0.007878509580993943,0.0,0.0
Landroid/view/Window$Callback; onPreparePanel (I Landroid/view/View; Landroid/view/Menu;)Z,Landroid/view/Window$Callback; onPreparePanel (I Landroid/view/View; Landroid/view/Menu;)Z,,,(I Landroid/view/View; Landroid/view/Menu;)Z,True,0.00030637254901960784,0.007840726385170166,0.0,0.0
Ljava/lang/RuntimeException; <init> (Ljava/lang/String;)V,Ljava/lang/RuntimeException; <init> (Ljava/lang/String;)V,,,(Ljava/lang/String;)V,True,0.0014705882352941176,0.007960642374249193,0.0,0.0
Landroid/view/MotionEvent; recycle ()V,Landroid/view/MotionEvent; recycle ()V,,,()V,True,0.000428921568627451,0.00785332583855772,0.0,0.0
Lq0/e; n (I)V,Lq0/e; n (I)V,,,(I)V,False,0.000428921568627451,0.007840751762551263,0.00012254901960784314,0.00012254901960784314
Landroid/view/Window$Callback; onCreatePanelMenu (I Landroid/view/Menu;)Z,Landroid/view/Window$Callback; onCreatePanelMenu (I Landroid/view/Menu;)Z,,,(I Landroid/view/Menu;)Z,True,0.0001838235294117647,0.007828142120630618,0.0,0.0
Landroid/graphics/drawable/Drawable; invalidateSelf ()V,Landroid/graphics/drawable/Drawable; invalidateSelf ()V,,,()V,True,0.0015931372549019608,0.007973191240353556,0.0,0.0
La/o; i (La/o;)V,La/o; i (La/o;)V,,,(La/o;)V,False,0.00012254901960784314,0.007815532482794825,6.127450980392157e-05,6.127450980392157e-05
Lj0/h0; m (Landroid/view/View; Ljava/lang/Runnable;)V,Lj0/h0; m (Landroid/view/View; Ljava/lang/Runnable;)V,,,(Landroid/view/View; Ljava/lang/Runnable;)V,False,0.0007352941176470588,0.007878524904642121,6.127450980392157e-05,6.127450980392157e-05
Lj/a2; drawableStateChanged ()V,Lj/a2; drawableStateChanged ()V,,,()V,False,0.000428921568627451,0.00782182969299173,0.00030637254901960784,0.00030637254901960784
Landroid/view/View; performClick ()Z,Landroid/view/View; performClick ()Z,,,()Z,True,0.0003676470588235294,0.007846993144143697,0.0,0.0
Landroid/view/animation/AnimationUtils; currentAnimationTimeMillis ()J,Landroid/view/animation/AnimationUtils; currentAnimationTimeMillis ()J,,,()J,True,0.0001838235294117647,0.007828142108376056,0.0,0.0
Landroidx/appcompat/widget/Toolbar; w ()Z,Landroidx/appcompat/widget/Toolbar; w ()Z,,,()Z,False,0.00030637254901960784,0.007834424088876421,0.0005992077063383493,0.0006627859477124184
Li/o; w ()V,Li/o; w ()V,,,()V,False,0.0006740196078431372,0.007878717677969854,0.0,0.0
Lv0/o; onDismiss (Landroid/content/DialogInterface;)V,Lv0/o; onDismiss (Landroid/content/DialogInterface;)V,,,(Landroid/content/DialogInterface;)V,False,0.00012254901960784314,0.007815532482794825,0.0008923266276207452,0.0010192722922502332
Landroid/view/View; onTouchEvent (Landroid/view/MotionEvent;)Z,Landroid/view/View; onTouchEvent (Landroid/view/MotionEvent;)Z,,,(Landroid/view/MotionEvent;)Z,True,0.0006127450980392157,0.007872176882495068,0.0,0.0
Landroid/view/View; jumpDrawablesToCurrentState ()V,Landroid/view/View; jumpDrawablesToCurrentState ()V,,,()V,True,0.00030637254901960784,0.007840716233400756,0.0,0.0
Ln0/h; b (Landroid/widget/ListView; I)V,Ln0/h; b (Landroid/widget/ListView; I)V,,,(Landroid/widget/ListView; I)V,False,0.00012254901960784314,0.007815532482794825,6.127450980392157e-05,6.127450980392157e-05
La/l; a (Landroid/app/Activity;)Landroid/window/OnBackInvokedDispatcher;,La/l; a (Landroid/app/Activity;)Landroid/window/OnBackInvokedDispatcher;,,,(Landroid/app/Activity;)Landroid/window/OnBackInvokedDispatcher;,False,0.00012254901960784314,0.007815527404867692,6.127450980392157e-05,6.127450980392157e-05
Landroid/app/Activity; getOnBackInvokedDispatcher ()Landroid/window/OnBackInvokedDispatcher;,Landroid/app/Activity; getOnBackInvokedDispatcher ()Landroid/window/OnBackInvokedDispatcher;,,,()Landroid/window/OnBackInvokedDispatcher;,True,0.00012254901960784314,0.007821829680737169,0.0,0.0
La/n; <init> (Lv0/z;)V,La/n; <init> (Lv0/z;)V,,,(Lv0/z;)V,False,0.0001838235294117647,0.007815532478709971,0.00012254901960784314,0.00012254901960784314
La/n; execute (Ljava/lang/Runnable;)V,La/n; execute (Ljava/lang/Runnable;)V,,,(Ljava/lang/Runnable;)V,False,0.0004901960784313725,0.0078092352725979185,0.0004963235294117648,0.0005208333333333333
Landroid/app/Activity; getWindow ()Landroid/view/Window;,Landroid/app/Activity; getWindow ()Landroid/view/Window;,,,()Landroid/view/Window;,True,0.001286764705882353,0.0079414564036184,0.0,0.0
Landroid/view/View; postInvalidate ()V,Landroid/view/View; postInvalidate ()V,,,()V,True,6.127450980392157e-05,0.007815527404867692,0.0,0.0
Landroid/os/Looper; myLooper ()Landroid/os/Looper;,Landroid/os/Looper; myLooper ()Landroid/os/Looper;,,,()Landroid/os/Looper;,True,0.0003676470588235294,0.007847033816578995,0.0,0.0
Landroid/view/Window; getDecorView ()Landroid/view/View;,Landroid/view/Window; getDecorView ()Landroid/view/View;,,,()Landroid/view/View;,True,0.0022058823529411764,0.008035939893104553,0.0,0.0
Landroid/view/View; postOnAnimation (Ljava/lang/Runnable;)V,Landroid/view/View; postOnAnimation (Ljava/lang/Runnable;)V,,,(Ljava/lang/Runnable;)V,True,0.00012254901960784314,0.00782187536574194,0.0,0.0
Landroid/view/View; invalidate ()V,Landroid/view/View; invalidate ()V,,,()V,True,0.002267156862745098,0.008042216758914101,0.0,0.0
Landroid/os/Looper; getMainLooper ()Landroid/os/Looper;,Landroid/os/Looper; getMainLooper ()Landroid/os/Looper;,,,()Landroid/os/Looper;,True,0.000857843137254902,0.00789742168668734,0.0,0.0
La/n; onDraw ()V,La/n; onDraw ()V,,,()V,False,0.00030637254901960784,0.0078092352725979185,0.00030637254901960784,0.00030637254901960784
Landroid/view/View; post (Ljava/lang/Runnable;)Z,Landroid/view/View; post (Ljava/lang/Runnable;)Z,,,(Ljava/lang/Runnable;)Z,True,0.0016544117647058823,0.00797921413627915,0.0,0.0
La/n; run ()V,La/n; run ()V,,,()V,False,0.00024509803921568627,0.0078092352725979185,0.00024509803921568627,0.00024509803921568627
Landroid/view/View; getViewTreeObserver ()Landroid/view/ViewTreeObserver;,Landroid/view/View; getViewTreeObserver ()Landroid/view/ViewTreeObserver;,,,()Landroid/view/ViewTreeObserver;,True,0.001715686274509804,0.007985511407748863,0.0,0.0
Landroid/view/ViewTreeObserver; removeOnDrawListener (Landroid/view/ViewTreeObserver$OnDrawListener;)V,Landroid/view/ViewTreeObserver; removeOnDrawListener (Landroid/view/ViewTreeObserver$OnDrawListener;)V,,,(Landroid/view/ViewTreeObserver$OnDrawListener;)V,True,0.00012254901960784314,0.007821819537137467,0.0,0.0
La/p; c (La/q;)Landroid/window/OnBackInvokedDispatcher;,La/p; c (La/q;)Landroid/window/OnBackInvokedDispatcher;,,,(La/q;)Landroid/window/OnBackInvokedDispatcher;,False,0.00012254901960784314,0.007815532478709971,6.127450980392157e-05,6.127450980392157e-05
Landroid/app/Dialog; getOnBackInvokedDispatcher ()Landroid/window/OnBackInvokedDispatcher;,Landroid/app/Dialog; getOnBackInvokedDispatcher ()Landroid/window/OnBackInvokedDispatcher;,,,()Landroid/window/OnBackInvokedDispatcher;,True,6.127450980392157e-05,0.007815532478709971,0.0,0.0
La/p; d (Landroid/app/Activity;)Landroid/window/OnBackInvokedDispatcher;,La/p; d (Landroid/app/Activity;)Landroid/window/OnBackInvokedDispatcher;,,,(Landroid/app/Activity;)Landroid/window/OnBackInvokedDispatcher;,False,0.00012254901960784314,0.007815532482794825,6.127450980392157e-05,6.127450980392157e-05
La/p; f (Landroid/window/OnBackInvokedDispatcher; La/u;)V,La/p; f (Landroid/window/OnBackInvokedDispatcher; La/u;)V,,,(Landroid/window/OnBackInvokedDispatcher; La/u;)V,False,0.00012254901960784314,0.007815532495049385,6.127450980392157e-05,6.127450980392157e-05
Landroid/window/OnBackInvokedDispatcher; registerOnBackInvokedCallback (I Landroid/window/OnBackInvokedCallback;)V,Landroid/window/OnBackInvokedDispatcher; registerOnBackInvokedCallback (I Landroid/window/OnBackInvokedCallback;)V,,,(I Landroid/window/OnBackInvokedCallback;)V,True,0.0001838235294117647,0.007828126923612906,0.0,0.0
La/p; g (Landroid/window/OnBackInvokedDispatcher; Landroid/window/OnBackInvokedCallback;)V,La/p; g (Landroid/window/OnBackInvokedDispatcher; Landroid/window/OnBackInvokedCallback;)V,,,(Landroid/window/OnBackInvokedDispatcher; Landroid/window/OnBackInvokedCallback;)V,False,0.00012254901960784314,0.007815537572976518,6.127450980392157e-05,6.127450980392157e-05
Landroid/window/OnBackInvokedDispatcher; unregisterOnBackInvokedCallback (Landroid/window/OnBackInvokedCallback;)V,Landroid/window/OnBackInvokedDispatcher; unregisterOnBackInvokedCallback (Landroid/window/OnBackInvokedCallback;)V,,,(Landroid/window/OnBackInvokedCallback;)V,True,0.0001838235294117647,0.00782812692769776,0.0,0.0
La/r; <init> (La/n; La/e;)V,La/r; <init> (La/n; La/e;)V,,,(La/n; La/e;)V,False,0.0001838235294117647,0.007815532478709971,0.00012254901960784314,0.00012254901960784314
La/r; a ()V,La/r; a ()V,,,()V,False,0.0003676470588235294,0.007815532474625119,0.00030637254901960784,0.00030637254901960784
Ljava/util/ArrayList; iterator ()Ljava/util/Iterator;,Ljava/util/ArrayList; iterator ()Ljava/util/Iterator;,,,()Ljava/util/Iterator;,True,0.00428921568627451,0.008250238058218326,0.0,0.0
Ld3/a; invoke ()Ljava/lang/Object;,Ld3/a; invoke ()Ljava/lang/Object;,,,()Ljava/lang/Object;,False,0.0012254901960784314,0.007935169332936342,0.0,0.0
Ljava/util/ArrayList; clear ()V,Ljava/util/ArrayList; clear ()V,,,()V,True,0.003247549019607843,0.008143373253798887,0.0,0.0
La/v; <clinit> ()V,La/v; <clinit> ()V,,,()V,False,6.127450980392157e-05,0.0078092352725979185,6.127450980392157e-05,6.127450980392157e-05
La/u; <init> (I Ljava/lang/Object;)V,La/u; <init> (I Ljava/lang/Object;)V,,,(I Ljava/lang/Object;)V,False,0.00024509803921568627,0.007828126935867468,6.127450980392157e-05,6.127450980392157e-05
La/x; <clinit> ()V,La/x; <clinit> ()V,,,()V,False,6.127450980392157e-05,0.0078092352725979185,6.127450980392157e-05,6.127450980392157e-05
La/w; <init> (Ld3/l; Ld3/l; Ld3/a; Ld3/a;)V,La/w; <init> (Ld3/l; Ld3/l; Ld3/a; Ld3/a;)V,,,(Ld3/l; Ld3/l; Ld3/a; Ld3/a;)V,False,0.00012254901960784314,0.007815532482794825,6.127450980392157e-05,6.127450980392157e-05
La0/a; a (Landroid/content/Context; [Landroid/content/Intent; Landroid/os/Bundle;)V,La0/a; a (Landroid/content/Context; [Landroid/content/Intent; Landroid/os/Bundle;)V,,,(Landroid/content/Context; [Landroid/content/Intent; Landroid/os/Bundle;)V,False,0.00012254901960784314,0.007815532474625119,6.127450980392157e-05,6.127450980392157e-05
Landroid/content/Context; startActivities ([Landroid/content/Intent; Landroid/os/Bundle;)V,Landroid/content/Context; startActivities ([Landroid/content/Intent; Landroid/os/Bundle;)V,,,([Landroid/content/Intent; Landroid/os/Bundle;)V,True,6.127450980392157e-05,0.007815532478709971,0.0,0.0
La0/a; b (Landroid/content/Context; Landroid/content/Intent; Landroid/os/Bundle;)V,La0/a; b (Landroid/content/Context; Landroid/content/Intent; Landroid/os/Bundle;)V,,,(Landroid/content/Context; Landroid/content/Intent; Landroid/os/Bundle;)V,False,0.00012254901960784314,0.007815542618224819,6.127450980392157e-05,6.127450980392157e-05
Landroid/content/Context; startActivity (Landroid/content/Intent; Landroid/os/Bundle;)V,Landroid/content/Context; startActivity (Landroid/content/Intent; Landroid/os/Bundle;)V,,,(Landroid/content/Intent; Landroid/os/Bundle;)V,True,6.127450980392157e-05,0.007815532486879677,0.0,0.0
La0/b; a (Landroid/content/Context;)[Ljava/io/File;,La0/b; a (Landroid/content/Context;)[Ljava/io/File;,,,(Landroid/content/Context;)[Ljava/io/File;,False,0.00012254901960784314,0.007815532478709971,6.127450980392157e-05,6.127450980392157e-05
Landroid/content/Context; getExternalCacheDirs ()[Ljava/io/File;,Landroid/content/Context; getExternalCacheDirs ()[Ljava/io/File;,,,()[Ljava/io/File;,True,6.127450980392157e-05,0.007815532478709971,0.0,0.0
La0/b; b (Landroid/content/Context; Ljava/lang/String;)[Ljava/io/File;,La0/b; b (Landroid/content/Context; Ljava/lang/String;)[Ljava/io/File;,,,(Landroid/content/Context; Ljava/lang/String;)[Ljava/io/File;,False,0.00012254901960784314,0.007815532478709971,6.127450980392157e-05,6.127450980392157e-05
Landroid/content/Context; getExternalFilesDirs (Ljava/lang/String;)[Ljava/io/File;,Landroid/content/Context; getExternalFilesDirs (Ljava/lang/String;)[Ljava/io/File;,,,(Ljava/lang/String;)[Ljava/io/File;,True,6.127450980392157e-05,0.007815532478709971,0.0,0.0
La0/b; c (Landroid/content/Context;)[Ljava/io/File;,La0/b; c (Landroid/content/Context;)[Ljava/io/File;,,,(Landroid/content/Context;)[Ljava/io/File;,False,6.127450980392157e-05,0.0078092352725979185,6.127450980392157e-05,6.127450980392157e-05
Landroid/content/Context; getObbDirs ()[Ljava/io/File;,Landroid/content/Context; getObbDirs ()[Ljava/io/File;,,,()[Ljava/io/File;,True,6.127450980392157e-05,0.007815527404867692,0.0,0.0
La0/c; a (Landroid/content/Context;)Ljava/io/File;,La0/c; a (Landroid/content/Context;)Ljava/io/File;,,,(Landroid/content/Context;)Ljava/io/File;,False,6.127450980392157e-05,0.0078092352725979185,6.127450980392157e-05,6.127450980392157e-05
Landroid/content/Context; getCodeCacheDir ()Ljava/io/File;,Landroid/content/Context; getCodeCacheDir ()Ljava/io/File;,,,()Ljava/io/File;,True,0.00012254901960784314,0.007821819537137467,0.0,0.0
La0/c; b (Landroid/content/Context; I)Landroid/graphics/drawable/Drawable;,La0/c; b (Landroid/content/Context; I)Landroid/graphics/drawable/Drawable;,,,(Landroid/content/Context; I)Landroid/graphics/drawable/Drawable;,False,0.000428921568627451,0.007847043894821038,6.127450980392157e-05,6.127450980392157e-05
Landroid/content/Context; getDrawable (I)Landroid/graphics/drawable/Drawable;,Landroid/content/Context; getDrawable (I)Landroid/graphics/drawable/Drawable;,,,(I)Landroid/graphics/drawable/Drawable;,True,6.127450980392157e-05,0.007815557868345629,0.0,0.0
La0/c; c (Landroid/content/Context;)Ljava/io/File;,La0/c; c (Landroid/content/Context;)Ljava/io/File;,,,(Landroid/content/Context;)Ljava/io/File;,False,6.127450980392157e-05,0.0078092352725979185,6.127450980392157e-05,6.127450980392157e-05
Landroid/content/Context; getNoBackupFilesDir ()Ljava/io/File;,Landroid/content/Context; getNoBackupFilesDir ()Ljava/io/File;,,,()Ljava/io/File;,True,6.127450980392157e-05,0.007815527404867692,0.0,0.0
La0/d; a (Landroid/content/Context; I)I,La0/d; a (Landroid/content/Context; I)I,,,(Landroid/content/Context; I)I,False,0.0006740196078431372,0.007872313896660842,6.127450980392157e-05,6.127450980392157e-05
Landroid/content/Context; getColor (I)I,Landroid/content/Context; getColor (I)I,,,(I)I,True,0.00012254901960784314,0.007821870361342177,0.0,0.0
La0/d; b (Landroid/content/Context; Ljava/lang/Class;)Ljava/lang/Object;,La0/d; b (Landroid/content/Context; Ljava/lang/Class;)Ljava/lang/Object;,,,(Landroid/content/Context; Ljava/lang/Class;)Ljava/lang/Object;,False,0.00012254901960784314,0.007815527404867692,6.127450980392157e-05,6.127450980392157e-05
Landroid/content/Context; getSystemService (Ljava/lang/Class;)Ljava/lang/Object;,Landroid/content/Context; getSystemService (Ljava/lang/Class;)Ljava/lang/Object;,,,(Ljava/lang/Class;)Ljava/lang/Object;,True,0.00030637254901960784,0.007840736508345601,0.0,0.0
La0/d; c (Landroid/content/Context; Ljava/lang/Class;)Ljava/lang/String;,La0/d; c (Landroid/content/Context; Ljava/lang/Class;)Ljava/lang/String;,,,(Landroid/content/Context; Ljava/lang/Class;)Ljava/lang/String;,False,6.127450980392157e-05,0.0078092352725979185,6.127450980392157e-05,6.127450980392157e-05
Landroid/content/Context; getSystemServiceName (Ljava/lang/Class;)Ljava/lang/String;,Landroid/content/Context; getSystemServiceName (Ljava/lang/Class;)Ljava/lang/String;,,,(Ljava/lang/Class;)Ljava/lang/String;,True,6.127450980392157e-05,0.007815527404867692,0.0,0.0
La0/e; <clinit> ()V,La0/e; <clinit> ()V,,,()V,False,6.127450980392157e-05,0.0078092352725979185,6.127450980392157e-05,6.127450980392157e-05
La0/e; a (Landroid/content/Context; I)Landroid/content/res/ColorStateList;,La0/e; a (Landroid/content/Context; I)Landroid/content/res/ColorStateList;,,,(Landroid/content/Context; I)Landroid/content/res/ColorStateList;,False,0.002512254901960784,0.007928993968481474,0.0019025582869963906,0.0025081699346405236
Ljava/lang/ThreadLocal; set (Ljava/lang/Object;)V,Ljava/lang/ThreadLocal; set (Ljava/lang/Object;)V,,,(Ljava/lang/Object;)V,True,0.0010416666666666667,0.007916501061696906,0.0,0.0
Landroid/util/SparseArray; <init> ()V,Landroid/util/SparseArray; <init> ()V,,,()V,True,0.0011029411764705882,0.007922711987981109,0.0,0.0
Landroid/content/res/Resources; getValue (I Landroid/util/TypedValue; Z)V,Landroid/content/res/Resources; getValue (I Landroid/util/TypedValue; Z)V,,,(I Landroid/util/TypedValue; Z)V,True,0.00024509803921568627,0.007834535835952148,0.0,0.0
Lb0/m; <init> (Landroid/content/res/Resources; Landroid/content/res/Resources$Theme;)V,Lb0/m; <init> (Landroid/content/res/Resources; Landroid/content/res/Resources$Theme;)V,,,(Landroid/content/res/Resources; Landroid/content/res/Resources$Theme;)V,False,0.00012254901960784314,0.007815623897737758,6.127450980392157e-05,6.127450980392157e-05
Lb0/c; a (Landroid/content/res/Resources; Landroid/content/res/XmlResourceParser; Landroid/content/res/Resources$Theme;)Landroid/content/res/ColorStateList;,Lb0/c; a (Landroid/content/res/Resources; Landroid/content/res/XmlResourceParser; Landroid/content/res/Resources$Theme;)Landroid/content/res/ColorStateList;,,,(Landroid/content/res/Resources; Landroid/content/res/XmlResourceParser; Landroid/content/res/Resources$Theme;)Landroid/content/res/ColorStateList;,False,0.000428921568627451,0.007828223387888994,0.0017015108282118817,0.0018484477124183004
Landroid/content/res/Resources; getXml (I)Landroid/content/res/XmlResourceParser;,Landroid/content/res/Resources; getXml (I)Landroid/content/res/XmlResourceParser;,,,(I)Landroid/content/res/XmlResourceParser;,True,0.0004901960784313725,0.007859724656315506,0.0,0.0
